20,0
40,1
50,2
60,3
130,4
220,5
280,6
300,7
320,8
550,9
570,10
620,11
730,12
1002,13
1200,14
1250,15
1256,16
1257,17
1300,18
1500,19
1510,20
1520,21
1530,22
1600,23
1690,24
1700,25
1930,26
2200,27
2210,28
2270,29
2320,30
2360,31
2390,32
2450,33
2610,34
2710,35
2800,36
2810,37
2840,38
2850,39
2910,40
2920,41
2990,42
3010,43
3020,44
3130,45
3170,46
3300,47
3310,48
3320,49
3330,50
3360,51
3380,52
3390,53
3420,54
3430,55
3450,56
3460,57
3500,58
3510,59
3540,60
3570,61
3600,62
3610,63
3620,64
3700,65
3710,66
3730,67
3800,68
3830,69
3900,70
3920,71
3990,72
4000,73
4500,74
4580,75
4800,76
4856,77
4870,78
4890,79
4920,80
6010,81
6040,82
6080,83
6090,84
6120,85
6200,86
6300,87
6310,88
6370,89
6400,90
6420,91
6510,92
6800,93
6810,94
6830,95
6850,96
6860,97
6900,98
6910,99
6980,100
7020,101
7110,102
7200,103
7600,104
7610,105
7620,106
7660,107
7670,108
7830,109
8140,110
8340,111
8400,112
8600,113
8660,114
8790,115
8800,116
8890,117
8970,118
9010,119
9060,120
9180,121
9200,122
9350,123
9760,124
9940,125
10130,126
10150,127
10604,128
10680,129
10695,130
10697,131
11040,132
11140,133
11190,134
11280,135
11480,136
11550,137
11610,138
12130,139
12320,140
12330,141
12470,142
12500,143
12520,144
12530,145
12640,146
12690,147
12710,148
12770,149
12810,150
12900,151
13000,152
13500,153
13540,154
13560,155
13570,156
13600,157
13620,158
13630,159
15120,160
15130,161
15190,162
15270,163
15300,164
15320,165
15370,166
15380,167
15560,168
15700,169
15740,170
15750,171
15930,172
16100,173
16110,174
16120,175
16130,176
16180,177
16300,178
16450,179
16600,180
16863,181
16866,182
16867,183
16868,184
16900,185
17100,186
17330,187
17460,188
18000,189
18020,190
18040,191
18420,192
18470,193
18500,194
18523,195
18820,196
19030,197
19800,198
19830,199
20510,200
20530,201
20700,202
20710,203
20920,204
21000,205
21100,206
21130,207
21680,208
21780,209
21800,210
21980,211
22000,212
22100,213
22130,214
22180,215
22200,216
22230,217
22363,218
22364,219
22380,220
22400,221
22410,222
22430,223
22450,224
22470,225
22500,226
22610,227
22632,228
22633,229
22650,230
23450,231
23460,232
23490,233
24021,234
24075,235
24240,236
24670,237
24679,238
24960,239
24963,240
24980,241
25010,242
25700,243
25800,244
25808,245
25850,246
25890,247
25900,248
25990,249
26900,250
27000,251
27800,252
28010,253
29130,254
29180,255
31170,256
31810,257
31820,258
31830,259
31840,260
31850,261
31860,262
31880,263
31890,264
31910,265
31920,266
31930,267
32110,268
32150,269
32160,270
32310,271
32330,272
32340,273
32360,274
32370,275
32380,276
32400,277
32410,278
32430,279
32620,280
32630,281
32650,282
32660,283
32680,284
32740,285
32760,286
32900,287
33100,288
33130,289
33180,290
33570,291
33620,292
33650,293
33680,294
33720,295
33730,296
33770,297
33780,298
33930,299
33950,300
34030,301
34190,302
34330,303
34630,304
34640,305
34810,306
34820,307
34870,308
34900,309
35000,310
35089,311
35090,312
35091,313
35102,314
35135,315
35136,316
35137,317
35138,318
35140,319
35300,320
35320,321
35417,322
35419,323
35425,324
35450,325
35460,326
35480,327
35700,328
35720,329
37000,330
37220,331
37260,332
37280,333
37390,334
37400,335
37600,336
37960,337
38000,338
38080,339
38090,340
38100,341
38120,342
38130,343
38140,344
38150,345
38400,346
38410,347
38430,348
38450,349
38460,350
38600,351
38700,352
38720,353
38740,354
39110,355
39190,356
39210,357
39270,358
39500,359
39510,360
39520,361
39530,362
39540,363
39550,364
39630,365
39650,366
39660,367
39680,368
40135,369
40300,370
40320,371
40340,372
40350,373
40380,374
40392,375
40400,376
40700,377
40720,378
40930,379
40950,380
40960,381
40980,382
40990,383
41000,384
41070,385
41074,386
41740,387
41800,388
42200,389
42210,390
42220,391
42670,392
42850,393
42890,394
42918,395
42960,396
42964,397
42965,398
42980,399
43190,400
44620,401
44650,402
44660,403
44690,404
45200,405
45400,406
45700,407
46260,408
46410,409
46480,410
46500,411
46770,412
47880,413
47895,414
47896,415
47897,416
47931,417
48000,418
48705,419
48720,420
48950,421
49000,422
49600,423
49604,424
49810,425
50000,426
50300,427
50620,428
50910,429
50940,430
50980,431
50990,432
51010,433
51030,434
51060,435
55000,436
55040,437
55110,438
55205,439
55381,440
55385,441
55387,442
55388,443
55389,444
55392,445
55398,446
55399,447
55400,448
57000,449
57200,450
57600,451
57640,452
57680,453
57690,454
57695,455
57925,456
58200,457
58230,458
60350,459
61500,460
61510,461
61520,462
61600,463
61700,464
61710,465
62100,466
63200,467
63398,468
63500,469
63610,470
63650,471
63700,472
63710,473
63900,474
63910,475
64000,476
65242,477
65247,478
65255,479
65259,480
65270,481
65300,482
65400,483
65700,484
65790,485
67000,486
67370,487
70210,488
70300,489
70420,490
70616,491
70617,492
70620,493
70900,494
71000,495
71230,496
71240,497
71260,498
72740,499
72750,500
72760,501
73010,502
73031,503
73057,504
73091,505
73095,506
73097,507
73120,508
73170,509
78000,510
80200,511
80300,512
80310,513
80330,514
80340,515
80350,516
80360,517
90400,518
91100,519
91200,520
91600,521
91700,522
91800,523
91900,524
92800,525
92803,526
93200,527
94200,528
94202,529
94303,530
94400,531
94590,532
94620,533
95300,534
95400,535
95900,536
96000,537
96100,538
97000,539
97110,540
97120,541
97130,542
98200,543
98300,544
98400,545
98800,546
98820,547
98822,548
99300,549
99610,550
99611,551
99910,552
102622,553
102810,554
104600,555
104900,556
105420,557
105450,558
105600,559
107100,560
107200,561
107300,562
107410,563
107600,564
108230,565
108231,566
108500,567
108600,568
108710,569
108726,570
108800,571
111100,572
111300,573
111600,574
111800,575
112100,576
113020,577
115100,578
115120,579
115800,580
200010,581
200185,582
200188,583
200210,584
200440,585
200900,586
200910,587
200960,588
201210,589
201230,590
201274,591
201290,592
201310,593
201790,594
201802,595
201804,596
201805,597
202200,598
202690,599
202710,600
202750,601
202970,602
203210,603
203350,604
203510,605
203630,606
203650,607
203700,608
203701,609
203750,610
203830,611
204030,612
204100,613
204180,614
204240,615
204300,616
204340,617
204371,618
204386,619
204388,620
204440,621
204530,622
204630,623
204860,624
205230,625
205630,626
205632,627
205634,628
205650,629
205690,630
205710,631
205730,632
205830,633
205870,634
205910,635
206020,636
206040,637
206190,638
206370,639
206420,640
206440,641
206500,642
206521,643
206690,644
207090,645
207170,646
207320,647
207350,648
207420,649
207490,650
207530,651
207570,652
207620,653
207690,654
207750,655
207816,656
207870,657
208140,658
208280,659
208292,660
208294,661
208296,662
208300,663
208318,664
208319,665
208348,666
208349,667
208363,668
208365,669
208367,670
208371,671
208379,672
208541,673
208544,674
208600,675
208650,676
208670,677
208690,678
208730,679
208750,680
208791,681
208803,682
208805,683
208806,684
208807,685
208808,686
208809,687
208817,688
208818,689
209000,690
209080,691
209190,692
209230,693
209360,694
209370,695
209460,696
209540,697
209670,698
209690,699
209790,700
209830,701
209950,702
210012,703
210013,704
210019,705
210230,706
210770,707
210908,708
210934,709
210936,710
210937,711
210943,712
210944,713
210945,714
210950,715
211010,716
211180,717
211400,718
211780,719
212010,720
212050,721
212500,722
212672,723
212894,724
213030,725
213210,726
213230,727
213330,728
213650,729
213780,730
214340,731
214550,732
214570,733
214590,734
214790,735
214830,736
214931,737
214932,738
214950,739
214990,740
214991,741
215000,742
215001,743
215002,744
215003,745
215004,746
215005,747
215080,748
215100,749
215160,750
215258,751
215374,752
215470,753
215535,754
215690,755
215710,756
215830,757
215930,758
216110,759
216172,760
216290,761
216670,762
216890,763
216910,764
217270,765
217290,766
217790,767
217900,768
217961,769
217962,770
218060,771
218090,772
218410,773
218550,774
218620,775
218660,776
218680,777
218760,778
218820,779
219200,780
219640,781
219680,782
219890,783
219910,784
219950,785
219990,786
220090,787
220160,788
220200,789
220260,790
220460,791
220740,792
220860,793
221001,794
221100,795
221640,796
221810,797
221830,798
221910,799
222140,800
222280,801
222420,802
222440,803
222542,804
222543,805
222549,806
222551,807
222555,808
222557,809
222571,810
222573,811
222574,812
222575,813
222593,814
222596,815
222597,816
222598,817
222604,818
222617,819
222627,820
222632,821
222730,822
222820,823
222880,824
222940,825
222980,826
223220,827
223597,828
223730,829
223750,830
223770,831
223792,832
223810,833
223830,834
224040,835
224143,836
224161,837
224164,838
224166,839
224167,840
224168,841
224200,842
224300,843
224460,844
224480,845
224500,846
224760,847
224820,848
224960,849
224980,850
225000,851
225080,852
225160,853
225280,854
225320,855
225640,856
225821,857
225825,858
225826,859
225827,860
225831,861
225833,862
225834,863
226100,864
226120,865
226280,866
226620,867
226667,868
226820,869
226860,870
226960,871
227080,872
227100,873
227200,874
227260,875
227310,876
227380,877
227600,878
227780,879
228260,880
228300,881
228360,882
228380,883
228601,884
228960,885
229480,886
229626,887
229627,888
229660,889
229750,890
229752,891
229753,892
230050,893
230070,894
230090,895
230150,896
230330,897
230700,898
230820,899
230860,900
